n_carbon,cutoff,batch_size,opt_batch_size,burnin/t_step,opt/t_step,model
68,7.0,1024,8,,,FiRE
72,3.0,32,8,1.322618056088686,1.8534261770546436,FiRE
72,3.0,32,16,1.3364504501223564,1.8193859532475471,FiRE
72,3.0,32,32,1.3340410180389881,1.7981184124946594,FiRE
72,3.0,64,8,2.206938236951828,3.239568840712309,FiRE
72,3.0,64,16,2.101932056248188,3.0348527915775776,FiRE
72,3.0,64,32,2.1024758741259575,2.9975094720721245,FiRE
72,3.0,64,64,2.1043912656605244,,FiRE
72,3.0,128,8,3.623966448009014,5.670364562422037,FiRE
72,3.0,128,16,3.621374759823084,5.522056203335524,FiRE
72,3.0,128,32,3.6223463267087936,5.441341068595648,FiRE
72,3.0,128,64,3.619652397930622,,FiRE
72,3.0,256,8,6.673664327710867,10.767257876694202,FiRE
72,3.0,256,16,7.054444305598736,10.779732320457697,FiRE
72,3.0,256,32,6.670779623091221,10.311524622142315,FiRE
72,3.0,256,64,6.685816798359156,,FiRE
72,3.0,512,8,12.720929428935051,21.05216558650136,FiRE
72,3.0,512,16,12.732750307768583,20.385983046144247,FiRE
72,3.0,512,32,13.440353348851204,,FiRE
72,3.0,512,64,12.786539778113365,,FiRE
74,3.0,128,8,3.8289198726415634,6.232668735086918,FiRE
74,3.0,128,16,3.996357288211584,5.921696670353413,FiRE
74,3.0,128,32,3.8315644562244415,5.691017560660839,FiRE
74,3.0,128,64,3.816114217042923,,FiRE
74,3.0,256,8,7.0395844131708145,11.831052243709564,FiRE
74,3.0,256,16,7.047747362405062,11.468890279531479,FiRE
74,3.0,256,32,7.0743248499929905,11.329197879880667,FiRE
74,3.0,256,64,7.491231579333544,,FiRE
74,3.0,512,8,13.597832396626472,23.199545193463564,FiRE
74,3.0,512,16,13.605375334620476,22.465469751507044,FiRE
74,3.0,512,32,13.623031284660101,,FiRE
74,3.0,512,64,13.628903903067112,,FiRE
74,3.0,1024,8,,,FiRE
74,3.0,1024,16,,,FiRE
74,3.0,1024,32,,,FiRE
74,3.0,1024,64,,,FiRE
74,4.0,128,4,4.071341190487146,7.132721673697233,FiRE
74,4.0,128,8,4.14988736063242,6.820000063627958,FiRE
74,4.0,128,16,4.142980966717005,6.326649896800518,FiRE
74,4.0,128,32,4.139416072517633,6.540500041097403,FiRE
74,4.0,128,64,4.135044813156128,,FiRE
74,4.0,256,4,7.673528157174587,13.794660117477179,FiRE
74,4.0,256,8,7.68201107531786,12.975898992270231,FiRE
74,4.0,256,16,7.692778434604406,12.617464948445559,FiRE
74,4.0,256,32,7.69919765368104,12.440585892647505,FiRE
74,4.0,256,64,7.669503513723612,,FiRE
74,4.0,512,4,14.77315105497837,26.97445298358798,FiRE
74,4.0,512,8,14.747289285063744,25.32923001796007,FiRE
74,4.0,512,16,14.83461831137538,24.688958171755075,FiRE
74,4.0,512,32,14.703520629554987,,FiRE
74,4.0,512,64,14.694363731890917,,FiRE
74,4.0,1024,4,,,FiRE
74,4.0,1024,8,,,FiRE
74,4.0,1024,16,,,FiRE
74,4.0,1024,32,,,FiRE
74,4.0,1024,64,,,FiRE
74,5.0,128,4,4.312409806996584,7.451537296175957,FiRE
74,5.0,128,8,4.301713079214096,7.3356658183038235,FiRE
74,5.0,256,4,8.056393150240183,14.900639954954386,FiRE
74,5.0,256,8,8.069099802523851,14.122867237776518,FiRE
74,5.0,512,4,15.522172663360834,29.387214105576277,FiRE
74,5.0,512,8,15.532021299004555,27.604478411376476,FiRE
74,5.0,1024,4,,,FiRE
74,5.0,1024,8,,,FiRE
74,7.0,128,4,4.598144378513098,8.837172005325556,FiRE
74,7.0,128,8,4.580411817878485,7.843339201062918,FiRE
74,7.0,256,4,8.585103627294302,16.309378188103437,FiRE
74,7.0,256,8,8.588431145995855,15.803389512002468,FiRE
74,7.0,512,4,16.597717687487602,31.929429411888123,FiRE
74,7.0,512,8,16.617349572479725,31.709089789539576,FiRE
74,7.0,1024,4,,,FiRE
74,7.0,1024,8,,,FiRE
81,3.0,128,8,4.546856552362442,7.214753624051809,FiRE
81,3.0,128,16,4.555279616266489,7.006332155317068,FiRE
81,3.0,128,32,4.531617298722267,,FiRE
81,3.0,128,64,4.526546996086836,,FiRE
81,3.0,256,8,8.92739524692297,14.229440998286009,FiRE
81,3.0,256,16,8.499572820961475,13.341573171317577,FiRE
81,3.0,256,32,8.462583407759666,,FiRE
81,3.0,256,64,8.95033073797822,,FiRE
81,3.0,512,8,,,FiRE
81,3.0,512,16,,,FiRE
81,3.0,512,32,,,FiRE
81,3.0,512,64,,,FiRE
81,3.0,1024,8,,,FiRE
81,3.0,1024,16,,,FiRE
81,3.0,1024,32,,,FiRE
81,3.0,1024,64,,,FiRE
81,4.0,128,4,4.898155275732279,8.365726877003908,FiRE
81,4.0,128,8,4.812032952904701,7.855554610490799,FiRE
81,4.0,128,16,4.928393132984638,7.712337881326675,FiRE
81,4.0,128,32,4.806755669414997,,FiRE
81,4.0,128,64,4.887662537395954,,FiRE
81,4.0,256,4,9.015601608902216,15.935559518635273,FiRE
81,4.0,256,8,9.222546625882387,15.321713458746672,FiRE
81,4.0,256,16,9.154975060373545,14.772127006202936,FiRE
81,4.0,256,32,9.181511003524065,,FiRE
81,4.0,256,64,9.169966127723455,,FiRE
81,4.0,512,4,,,FiRE
81,4.0,512,8,,,FiRE
81,4.0,512,16,,,FiRE
81,4.0,512,32,,,FiRE
81,4.0,512,64,,,FiRE
81,4.0,1024,4,,,FiRE
81,4.0,1024,8,,,FiRE
81,4.0,1024,16,,,FiRE
81,4.0,1024,32,,,FiRE
81,4.0,1024,64,,,FiRE
81,5.0,128,4,5.083224385976791,8.862480498850346,FiRE
81,5.0,128,8,5.078518707305193,,FiRE
81,5.0,256,4,9.597495701164007,17.114025861024857,FiRE
81,5.0,256,8,9.587664529681206,,FiRE
81,5.0,512,4,,,FiRE
81,5.0,512,8,,,FiRE
81,5.0,1024,4,,,FiRE
81,5.0,1024,8,,,FiRE
81,7.0,128,4,5.403406694531441,9.905527099967003,FiRE
81,7.0,128,8,5.39832179248333,,FiRE
81,7.0,256,4,10.21583305299282,19.2103224247694,FiRE
81,7.0,256,8,10.232470791786909,,FiRE
81,7.0,512,4,,,FiRE
81,7.0,512,8,,,FiRE
81,7.0,1024,4,,,FiRE
81,7.0,1024,8,,,FiRE
82,3.0,32,8,1.6905070170760155,2.3737047761678696,FiRE
82,3.0,32,16,1.6812859140336514,2.314420662820339,FiRE
82,3.0,32,32,1.6770177111029625,,FiRE
82,3.0,64,8,2.7246660254895687,4.077692408114672,FiRE
82,3.0,64,16,2.729457538574934,3.9681148529052734,FiRE
82,3.0,64,32,2.7261959947645664,,FiRE
82,3.0,64,64,2.725979119539261,,FiRE
82,3.0,128,8,4.7937080934643745,7.51037634909153,FiRE
82,3.0,128,16,4.774716150015593,7.291008945554495,FiRE
82,3.0,128,32,4.792605396360159,,FiRE
82,3.0,128,64,4.796037919819355,,FiRE
82,3.0,256,8,8.907624788582325,14.307114500552416,FiRE
82,3.0,256,16,8.898928962647915,13.871773235499859,FiRE
82,3.0,256,32,8.86264530941844,,FiRE
82,3.0,256,64,8.899534422904253,,FiRE
82,3.0,512,8,,,FiRE
82,3.0,512,16,,,FiRE
82,3.0,512,32,,,FiRE
82,3.0,512,64,,,FiRE
88,3.0,128,8,5.598983865231276,8.572395652532578,FiRE
88,3.0,128,16,5.563793063163757,8.339614648371935,FiRE
88,3.0,128,32,5.570942766964436,,FiRE
88,3.0,128,64,5.817599643021822,,FiRE
88,3.0,256,8,10.458585485816002,16.395656529814005,FiRE
88,3.0,256,16,10.42474951222539,15.874054856598377,FiRE
88,3.0,256,32,10.42238749191165,,FiRE
88,3.0,256,64,10.438741762191057,,FiRE
88,3.0,512,8,,,FiRE
88,3.0,512,16,,,FiRE
88,3.0,512,32,,,FiRE
88,3.0,512,64,,,FiRE
88,3.0,1024,8,,,FiRE
88,3.0,1024,16,,,FiRE
88,3.0,1024,32,,,FiRE
88,3.0,1024,64,,,FiRE
88,4.0,128,4,5.988876536488533,9.829335026443005,FiRE
88,4.0,128,8,6.031334429979324,9.71913779899478,FiRE
88,4.0,128,16,5.996468175202608,9.073100544512272,FiRE
88,4.0,128,32,6.0289356000721455,,FiRE
88,4.0,128,64,5.921537913382053,,FiRE
88,4.0,256,4,11.343157168477774,19.02936501801014,FiRE
88,4.0,256,8,11.302063580602407,17.946267623454332,FiRE
88,4.0,256,16,11.306008838117123,17.487898770719767,FiRE
88,4.0,256,32,11.317167427390814,,FiRE
88,4.0,256,64,11.324357818812132,,FiRE
88,4.0,512,4,,,FiRE
88,4.0,512,8,,,FiRE
88,4.0,512,16,,,FiRE
88,4.0,512,32,,,FiRE
88,4.0,512,64,,,FiRE
88,4.0,1024,4,,,FiRE
88,4.0,1024,8,,,FiRE
88,4.0,1024,16,,,FiRE
88,4.0,1024,32,,,FiRE
88,4.0,1024,64,,,FiRE
88,5.0,128,4,6.07674066349864,10.369416419416666,FiRE
88,5.0,256,4,11.737394828349352,21.2006383985281,FiRE
88,5.0,512,4,,,FiRE
88,5.0,1024,4,,,FiRE
88,7.0,128,4,6.558506350964308,11.803306866437197,FiRE
88,7.0,256,4,12.514845199882984,22.962907169014215,FiRE
88,7.0,512,4,,,FiRE
88,7.0,1024,4,,,FiRE
94,3.0,32,8,2.225153762847185,3.126130983233452,FiRE
94,3.0,32,16,2.2135237604379654,2.958754852414131,FiRE
94,3.0,32,32,2.226555749773979,,FiRE
94,3.0,64,8,3.616177059710026,5.433440938591957,FiRE
94,3.0,64,16,3.612313933670521,5.302610665559769,FiRE
94,3.0,64,32,3.625182930380106,,FiRE
94,3.0,64,64,3.623324751853943,,FiRE
94,3.0,128,8,6.44894278049469,10.032916486263275,FiRE
94,3.0,128,16,6.458762984722853,9.78404325991869,FiRE
94,3.0,128,32,6.446271572262049,,FiRE
94,3.0,128,64,6.448295120149851,,FiRE
94,3.0,256,8,12.130777720361948,19.30101665481925,FiRE
94,3.0,256,16,12.098042376339436,18.825400605797768,FiRE
94,3.0,256,32,12.11883995309472,,FiRE
94,3.0,256,64,12.116762708872557,,FiRE
94,3.0,512,8,,,FiRE
94,3.0,512,16,,,FiRE
94,3.0,512,32,,,FiRE
94,3.0,512,64,,,FiRE
96,3.0,128,8,7.207563064992428,11.023247711360455,FiRE
96,3.0,128,16,7.232935834676027,10.81437337398529,FiRE
96,3.0,128,32,7.189915150403976,,FiRE
96,3.0,128,64,7.183469265699387,,FiRE
96,3.0,256,8,13.635026145726442,21.31176507472992,FiRE
96,3.0,256,16,13.623911079019308,20.743059527128935,FiRE
96,3.0,256,32,13.626631658524275,,FiRE
96,3.0,256,64,13.64162927865982,,FiRE
96,3.0,512,8,,,FiRE
96,3.0,512,16,,,FiRE
96,3.0,512,32,,,FiRE
96,3.0,512,64,,,FiRE
96,3.0,1024,8,,,FiRE
96,3.0,1024,16,,,FiRE
96,3.0,1024,32,,,FiRE
96,3.0,1024,64,,,FiRE
96,4.0,128,4,7.61625612527132,12.561485823243856,FiRE
96,4.0,128,8,7.6823386028409,12.029084105044603,FiRE
96,4.0,128,16,7.678289491683245,11.748299542814493,FiRE
96,4.0,128,32,7.689545761793852,,FiRE
96,4.0,128,64,7.621030438691378,,FiRE
96,4.0,256,4,14.6265310049057,24.589921541512012,FiRE
96,4.0,256,8,14.609196223318577,23.3623973056674,FiRE
96,4.0,256,16,14.650783132761717,22.742633052170277,FiRE
96,4.0,256,32,14.656271021813154,,FiRE
96,4.0,256,64,14.731887701898813,,FiRE
96,4.0,512,4,,,FiRE
96,4.0,512,8,,,FiRE
96,4.0,512,16,,,FiRE
96,4.0,512,32,,,FiRE
96,4.0,512,64,,,FiRE
96,4.0,1024,4,,,FiRE
96,4.0,1024,8,,,FiRE
96,4.0,1024,16,,,FiRE
96,4.0,1024,32,,,FiRE
96,4.0,1024,64,,,FiRE
96,5.0,128,4,7.7652219496667385,13.091628823429346,FiRE
96,5.0,256,4,15.237260073423386,25.97206660360098,FiRE
96,5.0,512,4,,,FiRE
96,5.0,1024,4,,,FiRE
96,7.0,128,4,8.366578452289104,14.740183845162392,FiRE
96,7.0,256,4,16.0821447186172,28.81539149954915,FiRE
96,7.0,512,4,,,FiRE
96,7.0,1024,4,,,FiRE
99,3.0,128,8,7.55199197307229,11.628374423831701,FiRE
99,3.0,128,16,7.5044953636825085,11.236577808856964,FiRE
99,3.0,128,32,7.537843931466341,,FiRE
99,3.0,128,64,7.540567554533482,,FiRE
99,3.0,256,8,14.291490394622087,22.31046948954463,FiRE
99,3.0,256,16,14.31181911751628,21.652859080582857,FiRE
99,3.0,256,32,14.365071434527636,,FiRE
99,3.0,256,64,14.271315764635801,,FiRE
99,3.0,512,8,,,FiRE
99,3.0,512,16,,,FiRE
99,3.0,512,32,,,FiRE
99,3.0,512,64,,,FiRE
99,3.0,1024,8,,,FiRE
99,3.0,1024,16,,,FiRE
99,3.0,1024,32,,,FiRE
99,3.0,1024,64,,,FiRE
99,4.0,128,4,8.031414423137903,13.126979373395443,FiRE
99,4.0,128,8,8.057524845004082,12.518076859414577,FiRE
99,4.0,128,16,8.05455882102251,12.229276027530432,FiRE
99,4.0,128,32,8.029230646789074,,FiRE
99,4.0,128,64,8.022653818130493,,FiRE
99,4.0,256,4,15.282712556421757,25.522221937775612,FiRE
99,4.0,256,8,15.130505494773388,24.124117769300938,FiRE
99,4.0,256,16,15.284771658480167,23.655117593705654,FiRE
99,4.0,256,32,15.289745513349771,,FiRE
99,4.0,256,64,15.298764437437057,,FiRE
99,4.0,512,4,,,FiRE
99,4.0,512,8,,,FiRE
99,4.0,512,16,,,FiRE
99,4.0,512,32,,,FiRE
99,4.0,512,64,,,FiRE
99,4.0,1024,4,,,FiRE
99,4.0,1024,8,,,FiRE
99,4.0,1024,16,,,FiRE
99,4.0,1024,32,,,FiRE
99,4.0,1024,64,,,FiRE
99,5.0,128,4,8.110414691269398,13.696426838636398,FiRE
99,5.0,256,4,15.930241227149963,27.149693340063095,FiRE
99,5.0,512,4,,,FiRE
99,5.0,1024,4,,,FiRE
99,7.0,128,4,8.749962192028761,15.223076544702053,FiRE
99,7.0,256,4,16.778732988983393,29.76261368766427,FiRE
99,7.0,512,4,,,FiRE
99,7.0,1024,4,,,FiRE
105,3.0,128,8,8.618411500006914,12.962451793253422,FiRE
105,3.0,128,16,8.618447132408619,12.611549690365791,FiRE
105,3.0,128,32,8.597078863531351,,FiRE
105,3.0,128,64,8.638173393905163,,FiRE
105,3.0,256,8,17.131688438355923,25.738680832087994,FiRE
105,3.0,256,16,16.419624254107475,,FiRE
105,3.0,256,32,17.132311567664146,,FiRE
105,3.0,256,64,16.380059704184532,,FiRE
105,3.0,512,8,,,FiRE
105,3.0,512,16,,,FiRE
105,3.0,512,32,,,FiRE
105,3.0,512,64,,,FiRE
105,3.0,1024,8,,,FiRE
105,3.0,1024,16,,,FiRE
105,3.0,1024,32,,,FiRE
105,3.0,1024,64,,,FiRE
105,4.0,128,4,9.18004858493805,14.634644828736782,FiRE
105,4.0,128,8,9.055842746049166,13.828563418239355,FiRE
105,4.0,128,16,9.15473721921444,13.603720623999834,FiRE
105,4.0,128,32,9.175838019698858,,FiRE
105,4.0,128,64,9.03103320300579,,FiRE
105,4.0,256,4,17.498452380299568,28.479200948029757,FiRE
105,4.0,256,8,17.30561176687479,26.936297208070755,FiRE
105,4.0,256,16,17.573614861816168,,FiRE
105,4.0,256,32,17.5247539319098,,FiRE
105,4.0,256,64,17.329493075609207,,FiRE
105,4.0,512,4,,,FiRE
105,4.0,512,8,,,FiRE
105,4.0,512,16,,,FiRE
105,4.0,512,32,,,FiRE
105,4.0,512,64,,,FiRE
105,4.0,1024,4,,,FiRE
105,4.0,1024,8,,,FiRE
105,4.0,1024,16,,,FiRE
105,4.0,1024,32,,,FiRE
105,4.0,1024,64,,,FiRE
105,5.0,128,4,9.312966965138912,15.39067267999053,FiRE
105,5.0,256,4,18.22922908887267,30.40378813073039,FiRE
105,5.0,512,4,,,FiRE
105,5.0,1024,4,,,FiRE
105,7.0,128,4,9.940317519009113,16.998373590409756,FiRE
105,7.0,256,4,19.219364941120148,33.507443331182,FiRE
105,7.0,512,4,,,FiRE
105,7.0,1024,4,,,FiRE
108,3.0,32,8,3.0549519546329975,4.345759619027376,FiRE
108,3.0,32,16,3.046782348304987,4.091605681926012,FiRE
108,3.0,32,32,3.0476931035518646,,FiRE
108,3.0,64,8,5.142321299761534,7.410806551575661,FiRE
108,3.0,64,16,5.112633936107159,7.246534880250692,FiRE
108,3.0,64,32,5.136369217187166,,FiRE
108,3.0,64,64,5.1421498619019985,,FiRE
108,3.0,128,8,9.38262890279293,13.877915758639574,FiRE
108,3.0,128,16,9.368937220424414,14.109457027167082,FiRE
108,3.0,128,32,9.381391543895006,,FiRE
108,3.0,128,64,9.374826353043318,,FiRE
108,3.0,256,8,17.85795372724533,28.108449574559927,FiRE
108,3.0,256,16,18.698044050484896,,FiRE
108,3.0,256,32,17.907183457165956,,FiRE
108,3.0,256,64,17.822804979979992,,FiRE
108,3.0,512,8,,,FiRE
108,3.0,512,16,,,FiRE
108,3.0,512,32,,,FiRE
108,3.0,512,64,,,FiRE
114,3.0,128,8,,,FiRE
114,3.0,128,16,,,FiRE
114,3.0,128,32,,,FiRE
114,3.0,128,64,,,FiRE
114,3.0,256,8,,,FiRE
114,3.0,256,16,,,FiRE
114,3.0,256,32,,,FiRE
114,3.0,256,64,,,FiRE
114,3.0,512,8,,,FiRE
114,3.0,512,16,,,FiRE
114,3.0,512,32,,,FiRE
114,3.0,512,64,,,FiRE
114,3.0,1024,8,,,FiRE
114,3.0,1024,16,,,FiRE
114,3.0,1024,32,,,FiRE
114,3.0,1024,64,,,FiRE
114,4.0,128,4,,,FiRE
114,4.0,128,8,,,FiRE
114,4.0,128,16,,,FiRE
114,4.0,128,32,,,FiRE
114,4.0,128,64,,,FiRE
114,4.0,256,4,,,FiRE
114,4.0,256,8,,,FiRE
114,4.0,256,16,,,FiRE
114,4.0,256,32,,,FiRE
114,4.0,256,64,,,FiRE
114,4.0,512,4,,,FiRE
114,4.0,512,8,,,FiRE
114,4.0,512,16,,,FiRE
114,4.0,512,32,,,FiRE
114,4.0,512,64,,,FiRE
114,4.0,1024,4,,,FiRE
114,4.0,1024,8,,,FiRE
114,4.0,1024,16,,,FiRE
114,4.0,1024,32,,,FiRE
114,4.0,1024,64,,,FiRE
114,5.0,128,4,,,FiRE
114,5.0,256,4,,,FiRE
114,5.0,512,4,,,FiRE
114,5.0,1024,4,,,FiRE
114,7.0,128,4,,,FiRE
114,7.0,256,4,,,FiRE
114,7.0,512,4,,,FiRE
114,7.0,1024,4,,,FiRE
124,3.0,32,8,4.076569173485041,5.662048704922199,FiRE
124,3.0,32,16,4.099294617772102,,FiRE
124,3.0,32,32,4.098390210419893,,FiRE
124,3.0,64,8,7.02618370950222,10.148356653749943,FiRE
124,3.0,64,16,7.0351597443223,,FiRE
124,3.0,64,32,7.024449594318867,,FiRE
124,3.0,64,64,7.019662566483021,,FiRE
124,3.0,128,8,12.997333474457264,19.28611871600151,FiRE
124,3.0,128,16,12.994287252426147,,FiRE
124,3.0,128,32,12.95371500402689,,FiRE
124,3.0,128,64,12.968019496649504,,FiRE
124,3.0,256,8,25.11597377061844,37.61608872562647,FiRE
124,3.0,256,16,25.108728732913733,,FiRE
124,3.0,256,32,25.026692185550928,,FiRE
124,3.0,256,64,,,FiRE
124,3.0,512,8,,,FiRE
124,3.0,512,16,,,FiRE
124,3.0,512,32,,,FiRE
124,3.0,512,64,,,FiRE
124,3.0,1024,8,,,FiRE
124,3.0,1024,16,,,FiRE
124,3.0,1024,32,,,FiRE
124,3.0,1024,64,,,FiRE
124,4.0,128,4,13.592514958232641,21.375826474279165,FiRE
124,4.0,128,8,13.574290048331022,20.49737622216344,FiRE
124,4.0,128,16,13.573912248015404,,FiRE
124,4.0,128,32,13.56049133837223,,FiRE
124,4.0,128,64,,,FiRE
124,4.0,256,4,26.570129964500666,42.07887511327863,FiRE
124,4.0,256,8,26.65888111665845,40.41014666482806,FiRE
124,4.0,256,16,26.284472938627005,,FiRE
124,4.0,256,32,26.621805880218744,,FiRE
124,4.0,256,64,,,FiRE
124,4.0,512,4,,,FiRE
124,4.0,512,8,,,FiRE
124,4.0,512,16,,,FiRE
124,4.0,512,32,,,FiRE
124,4.0,512,64,,,FiRE
124,4.0,1024,4,,,FiRE
124,4.0,1024,8,,,FiRE
124,4.0,1024,16,,,FiRE
124,4.0,1024,32,,,FiRE
124,4.0,1024,64,,,FiRE
124,5.0,128,4,14.194482114166021,22.69532061740756,FiRE
124,5.0,256,4,26.857267405837774,43.62753900140524,FiRE
124,5.0,512,4,,,FiRE
124,5.0,1024,4,,,FiRE
124,7.0,128,4,14.693808507174253,24.575987573713064,FiRE
124,7.0,256,4,29.14677245914936,48.86184270679951,FiRE
124,7.0,512,4,,,FiRE
124,7.0,1024,4,,,FiRE
