step,E_neutral_Ha,E_charged_Ha,deltaE_raw_mHa,deltaE_cleaned_mHa
86433,-200.64276576813717,-200.38299160649552,259.77416164164424,259.77416164164424
86434,-200.62004069936265,-200.35618421150852,263.8564878541274,263.8564878541274
86435,-200.6320539526167,-200.3625186169769,269.5353356398016,269.5353356398016
86436,-200.63745668964884,-200.36509367311376,272.3630165350812,272.3630165350812
86437,-200.61918760942396,-200.36242595148764,256.7616579363232,256.7616579363232
86438,-200.6240268949079,-200.3772194231657,246.8074717421871,246.8074717421871
86439,-200.6249417993736,-200.35035770775528,274.58409161832265,274.58409161832265
86440,-200.63793695312097,-200.37280114719937,265.13580592160224,265.13580592160224
86441,-200.6137729616465,-200.36506870108255,248.70426056395445,248.70426056395445
86442,-200.60332975856272,-200.3405131839334,262.8165746293121,262.8165746293121
86443,-200.6121903113163,-200.33459003592267,277.6002753936382,277.6002753936382
86444,-200.62424740683252,-200.365484108849,258.7632979835348,258.7632979835348
86445,-200.63346736889548,-200.36468746145704,268.77990743844293,268.77990743844293
86446,-200.6018691911968,-200.364375070364,237.49412083282095,237.49412083282095
86447,-200.62058133925856,-200.3417145574793,278.8667817792714,278.8667817792714
86448,-200.61211482142696,-200.3716599673868,240.4548540401663,240.4548540401663
86449,-200.63569152152485,-200.35706774609343,278.6237754314129,278.6237754314129
86450,-200.6270590467188,-200.36623290102392,260.8261456948924,260.8261456948924
86451,-200.6097860718034,-200.37995846900716,229.8276027962345,229.8276027962345
86452,-200.54261028378068,-200.3774361031942,165.17418058646172,165.17418058646172
86453,-200.6337500586801,-200.33822759468305,295.5224639970595,295.5224639970595
86454,-200.615876961132,-200.35541705559456,260.4599055374308,260.4599055374308
86455,-200.596267810498,-200.3708350385836,225.4327719143987,225.4327719143987
86456,-200.63659446558688,-200.37915072573568,257.4437398511975,257.4437398511975
86457,-200.6310496180564,-200.39634018967385,234.70942838255837,234.70942838255837
86458,-200.6212556844893,-200.3773736922011,243.88199228820895,243.88199228820895
86459,-200.6276077789733,-200.3419300153534,285.67776361990127,285.67776361990127
86460,-200.60773922777224,-200.33838958301337,269.3496447588757,269.3496447588757
86461,-200.6399170237142,-200.3453870876557,294.5299360584954,294.5299360584954
86462,-200.6498868167834,-200.37082886332217,279.0579534612334,279.0579534612334
86463,-200.6579105869465,-200.3900011028192,267.9094841273013,267.9094841273013
86464,-200.64235530111085,-200.33370292022275,308.6523808881054,308.6523808881054
86465,-200.6241724888488,-200.3567256635111,267.44682533771424,267.44682533771424
86466,-200.63684394022752,-200.33842430982347,298.41963040405517,298.41963040405517
86467,-200.62821173871168,-200.32562953551397,302.58220319771567,302.58220319771567
86468,-200.6306731419919,-200.3594489230651,271.22421892681814,271.22421892681814
86469,-200.62001750866543,-200.38928602192595,230.7314867394723,230.7314867394723
86470,-200.6229747116761,-200.35054740725772,272.42730441838603,272.42730441838603
86471,-200.61886558378376,-200.3954907525904,223.37483119335388,223.37483119335388
86472,-200.6278495972655,-200.3647223184344,263.12727883112075,263.12727883112075
86473,-200.6477563585357,-200.24534124130517,402.41511723053236,402.41511723053236
86474,-200.61791507613003,-200.3459099237945,272.005152335538,272.005152335538
86475,-200.64659840160056,-200.33628477183228,310.3136297682738,310.3136297682738
86476,-200.5976834524687,-200.37909873237743,218.58472009125762,218.58472009125762
86477,-200.64550889956143,-200.36063429847337,284.8746010880632,284.8746010880632
86478,-200.6364992634001,-200.37714027222395,259.3589911761569,259.3589911761569
86479,-200.6280850939875,-200.3690441073061,259.0409866813843,259.0409866813843
86480,-200.62270337892815,-200.3684942378791,254.20914104904568,254.20914104904568
86481,-200.63120629282344,-200.37369912963152,257.50716319191724,257.50716319191724
86482,-200.6354587841923,-200.3557438994692,279.7148847231199,279.7148847231199
86483,-200.6030258837382,-200.3602978741588,242.7280095794231,242.7280095794231
86484,-200.6269986341522,-200.37402342778728,252.97520636490844,252.97520636490844
86485,-200.6422807811602,-200.3579354555164,284.345325643784,284.345325643784
86486,-200.6429908222896,-200.3706944799835,272.2963423060776,272.2963423060776
86487,-200.6276209463823,-200.36635513125609,261.2658151262224,261.2658151262224
86488,-200.6437565704745,-200.3910861897508,252.67038072368564,252.67038072368564
86489,-200.64690701996165,-200.35904972937624,287.8572905854071,287.8572905854071
86490,-200.62927973960217,-200.3871482794144,242.1314601877782,242.1314601877782
86491,-200.6441797673592,-200.34231845305715,301.86131430204455,301.86131430204455
86492,-200.61317951352456,-200.35608227085496,257.09724266960166,257.09724266960166
86493,-200.64461970860475,-200.36494604684088,279.67366176386577,279.67366176386577
86494,-200.5845971082832,-200.34835662715503,236.24048112816354,236.24048112816354
86495,-200.6289361405325,-200.3801190781196,248.8170624128827,248.8170624128827
86496,-200.66996917923936,-200.3673154324341,302.65374680524815,302.65374680524815
86497,-200.6245555350703,-200.3761675261578,248.38800891251367,248.38800891251367
86498,-200.6236562391515,-200.35701214208217,266.64409706933156,266.64409706933156
86499,-200.6254900995553,-200.36876845745053,256.72164210476467,256.72164210476467
86500,-200.61075381898476,-200.3774887520973,233.26506688746917,233.26506688746917
86501,-200.60066561067907,-200.34254842743104,258.11718324803223,258.11718324803223
86502,-200.6060401553276,-200.3645439296403,241.49622568731388,241.49622568731388
86503,-200.6255267822458,-200.40483821792515,220.6885643206533,220.6885643206533
86504,-200.58273312234795,-200.38409143192445,198.6416904235,198.6416904235
86505,-200.625035136384,-200.3683837445471,256.6513918369253,256.6513918369253
86506,-200.61000152930453,-200.3664799867102,243.52154259432268,243.52154259432268
86507,-200.6206860956949,-200.3686339358778,252.0521598171115,252.0521598171115
86508,-200.6029336607756,-200.3625475372379,240.3861235376894,240.3861235376894
86509,-200.61845933262185,-200.3556191441525,262.8401884693403,262.8401884693403
86510,-200.62534500640493,-200.36498656844367,260.35843796125846,260.35843796125846
86511,-200.60335223391772,-200.3690530846398,234.29914927791629,234.29914927791629
86512,-200.6332381376069,-200.36646868887627,266.7694487306278,266.7694487306278
86513,-200.6011296207741,-200.36151069086,239.61892991408718,239.61892991408718
86514,-200.61231754044812,-200.37683603958445,235.4815008636706,235.4815008636706
86515,-200.6467997932312,-200.38388774208372,262.91205114748095,262.91205114748095
86516,-200.6335140402817,-200.30655747948924,326.9565607924676,326.9565607924676
86517,-200.6207701343667,-200.35654935930103,264.22077506566666,264.22077506566666
86518,-200.6133875890664,-200.33538941517597,277.99817389043824,277.99817389043824
86519,-200.5922713920132,-200.37417166901008,218.09972300312097,218.09972300312097
86520,-200.65963577320497,-200.38607603290225,273.5597403027157,273.5597403027157
86521,-200.6177136783603,-200.40717955022168,210.53412813861883,210.53412813861883
86522,-200.62653518792288,-200.3741595175437,252.37567037919462,252.37567037919462
86523,-200.6329027132515,-200.3759075330322,256.9951802192918,256.9951802192918
86524,-200.62137501702105,-200.3546471046576,266.72791236345006,266.72791236345006
86525,-200.60689738139,-200.3589958273412,247.9015540488092,247.9015540488092
86526,-200.6118662775792,-200.38721667896675,224.64959861244438,224.64959861244438
86527,-200.65889470428635,-200.35122296471332,307.6717395730384,307.6717395730384
86528,-200.626194681944,-200.38200357897512,244.19110296889812,244.19110296889812
86529,-200.6153522063336,-200.3822888176316,233.06338870199284,233.06338870199284
86530,-200.60322988417963,-200.34302165545728,260.20822872234817,260.20822872234817
86531,-200.62087136976163,-200.360194429763,260.67693999863195,260.67693999863195
86532,-200.6389009921892,-200.34585916888352,293.0418233056855,293.0418233056855
86533,-200.62731929481973,-200.3383376750167,288.9816198030246,288.9816198030246
86534,-200.6318174063343,-200.37229380819565,259.52359813865655,259.52359813865655
86535,-200.5879635062938,-200.355591194038,232.3723122557908,232.3723122557908
86536,-200.6168171602419,-200.3597466681472,257.070492094698,257.070492094698
86537,-200.65453694994451,-200.3468147897009,307.7221602436282,307.7221602436282
86538,-200.6383119326948,-200.3812822466908,257.0296860039889,257.0296860039889
86539,-200.5902066297038,-200.3517739871716,238.43264253218877,238.43264253218877
86540,-200.6223799107597,-200.3866911635439,235.68874721578936,235.68874721578936
86541,-200.572958999348,-200.40145936826684,171.4996310811614,171.4996310811614
86542,-200.62829325992035,-200.35997466129317,268.31859862718943,268.31859862718943
86543,-200.56531490011852,-200.3674496457687,197.8652543498356,197.8652543498356
86544,-200.60052726569236,-200.35624497787543,244.2822878169295,244.2822878169295
86545,-200.6325233247531,-200.3408484607674,291.67486398569054,291.67486398569054
86546,-200.6648831536147,-200.35159211001283,313.291043601879,313.291043601879
86547,-200.62822327919503,-200.39376605038507,234.45722880995845,234.45722880995845
86548,-200.6179792582537,-200.3820446012495,235.9346570042078,235.9346570042078
86549,-200.625325500813,-200.3758820475269,249.44345328611917,249.44345328611917
86550,-200.63790589704823,-200.389383853063,248.5220439852185,248.5220439852185
86551,-200.6151661332897,-200.3480268707052,267.13926258449305,267.13926258449305
86552,-200.62557869159045,-200.37525931574976,250.31937584068942,250.31937584068942
86553,-200.65156770574595,-200.3908305478689,260.73715787705964,260.73715787705964
86554,-200.65084235568543,-200.3419920659544,308.85028973102635,308.85028973102635
86555,-200.63464214609564,-200.3219352253473,312.7069207483544,312.7069207483544
86556,-200.6214777675455,-200.37482117469304,246.65659285247443,246.65659285247443
86557,-200.6567219925608,-200.3531146596249,303.6073329358828,303.6073329358828
86558,-200.6067720078225,-200.36222014944525,244.5518583772639,244.5518583772639
86559,-200.6459647253035,-200.3377030061376,308.2617191658983,308.2617191658983
86560,-200.61691292181413,-200.34956103422445,267.3518875896832,267.3518875896832
86561,-200.63075393430785,-200.37753813684577,253.2157974620759,253.2157974620759
86562,-200.60169823854287,-200.3951058648485,206.59237369437733,206.59237369437733
86563,-200.6006318222971,-200.35884516069743,241.78666159966156,241.78666159966156
86564,-200.62105678090631,-200.3661967483517,254.86003255460332,254.86003255460332
86565,-200.62279971011617,-200.3422193767772,280.5803333389747,280.5803333389747
86566,-200.62420482640283,-200.33654495692275,287.6598694800805,287.6598694800805
86567,-200.62402333268784,-200.3549254557825,269.0978769053345,269.0978769053345
86568,-200.6126725470112,-200.37724582871869,235.4267182925014,235.4267182925014
86569,-200.62383441705293,-200.3503941161086,273.440300944344,273.440300944344
86570,-200.5976047250126,-200.35820821282735,239.3965121852375,239.3965121852375
86571,-200.6299103833376,-200.35457051059265,275.33987274495075,275.33987274495075
86572,-200.61107081746331,-200.3526336339294,258.4371835339141,258.4371835339141
86573,-200.62529724230117,-200.3648414764685,260.45576583265984,260.45576583265984
86574,-200.62824690755613,-200.38308078413976,245.166123416368,245.166123416368
86575,-200.60219169969903,-200.34291855588785,259.2731438111855,259.2731438111855
86576,-200.57380683972565,-200.3623000787247,211.50676100094756,211.50676100094756
86577,-200.6056952374417,-200.36353350747973,242.16172996196406,242.16172996196406
86578,-200.6242680339351,-200.36053300546692,263.73502846817587,263.73502846817587
86579,-200.62372810480383,-200.3373349811192,286.39312368463266,286.39312368463266
86580,-200.62527202119423,-200.377396345748,247.87567544623812,247.87567544623812
86581,-200.6292559332377,-200.37192753071648,257.32840252121036,257.32840252121036
86582,-200.63890210749136,-200.3697776524249,269.12445506647487,269.12445506647487
86583,-200.6003155631782,-200.34208401399368,258.2315491845293,258.2315491845293
86584,-200.6028103769527,-200.39377994489297,209.03043205973404,209.03043205973404
86585,-200.62720769728747,-200.3546476092372,272.56008805028387,272.56008805028387
86586,-200.60948686013316,-200.3481289062637,261.3579538694637,261.3579538694637
86587,-200.6232730203188,-200.3740670644735,249.20595584529792,249.20595584529792
86588,-200.59245119711903,-200.358812117992,233.63907912704462,233.63907912704462
86589,-200.6505455929173,-200.35810452700983,292.4410659074681,292.4410659074681
86590,-200.604133802516,-200.3599573370043,244.176465511714,244.176465511714
86591,-200.62661887523936,-200.3526765467257,273.9423285136695,273.9423285136695
86592,-200.61447604984133,-200.3694296368559,245.04641298543106,245.04641298543106
86593,-200.63775948359185,-200.3942284262868,243.53105730506286,243.53105730506286
86594,-200.6236828092748,-200.37564931980927,248.03348946554138,248.03348946554138
86595,-200.6101455526089,-200.35042905863608,259.7164939728316,259.7164939728316
86596,-200.63082025228192,-200.3848222655494,245.99798673253304,245.99798673253304
86597,-200.62447854853792,-200.33935434483527,285.1242037026509,285.1242037026509
86598,-200.6186933221984,-200.35482315502836,263.8701671700403,263.8701671700403
86599,-200.60804719161476,-200.3595902553378,248.4569362769662,248.4569362769662
86600,-200.60923274915876,-200.3711725049241,238.0602442346742,238.0602442346742
86601,-200.62272626040885,-200.3617588516133,260.96740879555114,260.96740879555114
86602,-200.64793413169596,-200.40734718572003,240.58694597593444,240.58694597593444
86603,-200.62288875253967,-200.33302819702,289.8605555196525,289.8605555196525
86604,-200.6350100263981,-200.36722301009067,267.7870163074374,267.7870163074374
86605,-200.6030853578584,-200.3656325101725,237.45284768588704,237.45284768588704
86606,-200.6297252831593,-200.3692187860701,260.50649708921014,260.50649708921014
86607,-200.60333621312907,-200.3730924350284,230.24377810065744,230.24377810065744
86608,-200.6274531974945,-200.35583630460437,271.6168928901368,271.6168928901368
86609,-200.61997012477337,-200.35059940471436,269.3707200590154,269.3707200590154
86610,-200.6156591143229,-200.3885954990716,227.06361525129637,227.06361525129637
86611,-200.63592093692972,-200.33626656434183,299.65437258789507,299.65437258789507
86612,-200.6322472999321,-200.35975711600676,272.49018392532776,272.49018392532776
86613,-200.6098111832708,-200.36006802944289,249.74315382792156,249.74315382792156
86614,-200.60363251023577,-200.3599578666576,243.67464357817425,243.67464357817425
86615,-200.619117215161,-200.3682148047721,250.90241038890326,250.90241038890326
86616,-200.604905348602,-200.36317187125096,241.73347735103334,241.73347735103334
86617,-200.62143924272,-200.36927804154945,252.1612011705372,252.1612011705372
86618,-200.63674298330344,-200.372869861785,263.87312151842934,263.87312151842934
86619,-200.617676973068,-200.3865582232551,231.11874981290725,231.11874981290725
86620,-200.61393108202,-200.3618796618369,252.05142018310767,252.05142018310767
86621,-200.61697463565164,-200.3429261507707,274.0484848809501,274.0484848809501
86622,-200.63000925651005,-200.37163821793652,258.3710385735287,258.3710385735287
86623,-200.62956925225868,-200.35445724903107,275.1120032276049,275.1120032276049
86624,-200.6218683285944,-200.3552644459084,266.6038826859847,266.6038826859847
86625,-200.5965091231525,-200.34637985328203,250.12926987045603,250.12926987045603
86626,-200.64443944799064,-200.36348272751675,280.9567204738812,280.9567204738812
86627,-200.6219677746982,-200.3668238108881,255.14396381009874,255.14396381009874
86628,-200.62458770427617,-200.34701934825284,277.5683560233233,277.5683560233233
86629,-200.61633450944643,-200.3242098855426,292.1246239038453,292.1246239038453
86630,-200.6183326618481,-200.3982278807576,220.10478109049814,220.10478109049814
86631,-200.59632839593556,-200.3708428895008,225.48550643475096,225.48550643475096
86632,-200.6251406527744,-200.3961433542856,228.99729848879247,228.99729848879247
86633,-200.62209418527777,-200.36041708149943,261.6771037783394,261.6771037783394
86634,-200.66293981404743,-200.3534529522676,309.4868617798454,309.4868617798454
86635,-200.64414090386603,-200.38319160048496,260.9493033810679,260.9493033810679
86636,-200.67581581088731,-200.35421294545287,321.6028654344427,321.6028654344427
86637,-200.62529532176592,-200.41654055534275,208.75476642316926,208.75476642316926
86638,-200.59775941167285,-200.3561876467567,241.57176491615928,241.57176491615928
86639,-200.6328175355057,-200.36098145430088,271.8360812048104,271.8360812048104
86640,-200.6381165178884,-200.37067925059773,267.43726729066,267.43726729066
86641,-200.64406602872248,-200.3556261243251,288.43990439736444,288.43990439736444
86642,-200.62028770640907,-200.352210587161,268.077119248062,268.077119248062
86643,-200.61812668908152,-200.3475598647412,270.56682434030677,270.56682434030677
86644,-200.6166526515701,-200.37419543481636,242.45721675373488,242.45721675373488
86645,-200.60797688199375,-200.3504208541506,257.556027843151,257.556027843151
86646,-200.6080002472888,-200.3804686906712,227.53155661760616,227.53155661760616
86647,-200.60812198339283,-200.39122368540328,216.89829798955884,216.89829798955884
86648,-200.62686565469863,-200.3796381778968,247.22747680183943,247.22747680183943
86649,-200.61376078592775,-200.36994365321576,243.817132711996,243.817132711996
86650,-200.62096936121884,-200.3802590852993,240.71027591955385,240.71027591955385
86651,-200.6211584619685,-200.37490489727568,246.25356469280746,246.25356469280746
86652,-200.63275067872476,-200.3560793787664,276.67129995836603,276.67129995836603
86653,-200.6068495249804,-200.36233930925323,244.51021572716058,244.51021572716058
86654,-200.62170330344244,-200.35451473451587,267.1885689265707,267.1885689265707
86655,-200.59485087963415,-200.3551869736977,239.66390593645315,239.66390593645315
86656,-200.62108179286136,-200.350352597964,270.72919489737046,270.72919489737046
86657,-200.59824640539665,,,247.89380743266065
86658,-200.63052062888232,-200.36708946231823,263.4311665640894,263.4311665640894
86659,-200.6245427672123,-200.34523042420372,279.31234300857,279.31234300857
86660,-200.64244411378985,-200.39440076869457,248.04334509528303,248.04334509528303
86661,-200.62238767826943,-200.33965036556464,282.7373127047963,282.7373127047963
86662,-200.6099676347931,-200.382959463043,227.00817175010002,227.00817175010002
86663,-200.6195559184501,-200.35130356366824,268.2523547818505,268.2523547818505
86664,-200.6293876569609,-200.37371222797884,255.67542898204465,255.67542898204465
86665,-200.61554024399337,-200.36059958059664,254.94066339672372,254.94066339672372
86666,-200.625250373261,-200.3805618327991,244.68854046190813,244.68854046190813
86667,-200.6160335246504,-200.35506110820504,260.9724164453553,260.9724164453553
86668,-200.610758354324,-200.34906876627429,261.68958804970543,261.68958804970543
86669,-200.6051646246854,-200.3730126930944,232.1519315909768,232.1519315909768
86670,-200.59757055981208,-200.3682538051221,229.31675468998947,229.31675468998947
86671,-200.6284853509681,-200.34878841540336,279.6969355647434,279.6969355647434
86672,-200.60836972061685,-200.3409487976533,267.42092296353803,267.42092296353803
86673,-200.62586881179425,-200.3866843997476,239.18441204665442,239.18441204665442
86674,-200.62198868276892,-200.3828218737084,239.1668090605208,239.1668090605208
86675,-200.62092853491137,-200.3632466740463,257.6818608650626,257.6818608650626
86676,-200.6202472409331,-200.38144774443296,238.79949650014964,238.79949650014964
86677,-200.60424797636583,-200.35365039983668,250.59757652914527,250.59757652914527
86678,-200.56823118977644,-200.33527334488824,232.9578448882046,232.9578448882046
86679,-200.62488030037616,-200.3703774667938,254.50283358236447,254.50283358236447
86680,-200.622031133066,-200.36464155713264,257.38957593335954,257.38957593335954
86681,-200.62934176550797,-200.35268044740457,276.66131810340744,276.66131810340744
86682,-200.6184675541517,-200.31564579209277,302.82176205892597,302.82176205892597
86683,-200.6009448801312,-200.35163398175663,249.3108983745742,249.3108983745742
86684,-200.63764445110357,-200.3636590690303,273.9853820732776,273.9853820732776
86685,-200.61398442711115,-200.3543883788048,259.5960483063493,259.5960483063493
86686,-200.60284915810053,-200.3823275136107,220.52164448982126,220.52164448982126
86687,-200.6221147824886,-200.3523904115183,269.724370970323,269.724370970323
86688,-200.6200727055329,-200.33654068809105,283.53201744184275,283.53201744184275
86689,-200.62350725086475,-200.39223237080307,231.27488006167596,231.27488006167596
86690,-200.64936822803736,-200.3766986713217,272.6695567156696,272.6695567156696
86691,-200.6177871018596,-200.34822124469343,269.5658571661568,269.5658571661568
86692,-200.6330458763972,-200.3530073062571,280.0385701401069,280.0385701401069
86693,-200.62368603406983,-200.3762629718012,247.42306226863775,247.42306226863775
86694,-200.6086525062538,-200.350500918803,258.15158745081135,258.15158745081135
86695,-200.59472724640648,-200.3698941741604,224.83307224607074,224.83307224607074
86696,-200.63625282052885,-200.3766857462623,259.5670742665561,259.5670742665561
86697,-200.6014081430761,-200.35551875360025,245.88938947584893,245.88938947584893
86698,-200.61208154404227,-200.3542774755794,257.8040684628604,257.8040684628604
86699,-200.63380867378305,-200.3684832514755,265.32542230754075,265.32542230754075
86700,-200.61317621530677,-200.3889211923737,224.25502293307886,224.25502293307886
86701,-200.6203650756593,-200.33492443469387,285.4406409654189,285.4406409654189
86702,-200.6432847418196,-200.34481827571983,298.466466099768,298.466466099768
86703,-200.6232849910164,-200.39585819347923,227.42679753716288,227.42679753716288
86704,-200.64519375342957,-200.37179577453813,273.39797889143824,273.39797889143824
86705,-200.6534272137056,-200.3761044695134,277.3227441922188,277.3227441922188
86706,-200.6097029317263,-200.3976870919317,212.01583979461702,212.01583979461702
86707,-200.6411527984845,-200.343128324796,298.02447368851404,298.02447368851404
86708,-200.6163687590017,-200.3522668031616,264.1019558400899,264.1019558400899
86709,-200.6577710498672,-200.3724499744319,285.3210754352915,285.3210754352915
86710,-200.6494048098568,-200.37713933046308,272.2654793937238,272.2654793937238
86711,-200.63294571145627,-200.37036478963336,262.5809218229165,262.5809218229165
86712,-200.6008492638019,-200.3639114469894,236.9378168125138,236.9378168125138
86713,-200.6232639289558,-200.36905780779944,254.20612115635777,254.20612115635777
86714,-200.64758604934605,-200.35008868852327,297.4973608227742,297.4973608227742
86715,-200.60925221080032,-200.3568796876379,252.3725231624212,252.3725231624212
86716,-200.63700475327232,-200.34996284794107,287.0419053312503,287.0419053312503
86717,-200.5974343380552,-200.36493723363208,232.49710442311766,232.49710442311766
86718,-200.6039337811926,-200.4007865503482,203.1472308444222,203.1472308444222
86719,-200.62386024172596,-200.3737019401448,250.15830158116614,250.15830158116614
86720,-200.6237961133828,-200.36890259400428,254.8935193785269,254.8935193785269
86721,-200.66210472860888,-200.3604072882264,301.69744038246904,301.69744038246904
86722,-200.62405475597876,-200.37986636013545,244.18839584330954,244.18839584330954
86723,-200.6297803163808,-200.36890274255435,260.8775738264342,260.8775738264342
86724,-200.6007523088508,-200.34201839026957,258.7339185812141,258.7339185812141
86725,-200.61515450177524,-200.3496777810816,265.47672069364125,265.47672069364125
86726,-200.61698423035963,-200.35884064523012,258.14358512951685,258.14358512951685
86727,-200.6371939769364,-200.38139817608095,255.79580085545217,255.79580085545217
86728,-200.6205586349592,-200.33233747250296,288.22116245623874,288.22116245623874
86729,-200.6185574788786,-200.3486792213796,269.8782574990162,269.8782574990162
86730,-200.64124894854328,-200.34145026352988,299.7986850133998,299.7986850133998
86731,-200.64904742622883,-200.36198338663624,287.0640395925932,287.0640395925932
86732,-200.65476730269376,-200.3462099654301,308.5573372636645,308.5573372636645
86733,-200.6441248133576,-200.36048863111537,283.6361822422191,283.6361822422191
86734,-200.6320128442564,-200.38542444474808,246.5883995083118,246.5883995083118
86735,-200.614000015003,-200.36163012449288,252.36989051012415,252.36989051012415
86736,-200.6244904672364,-200.37158310117516,252.90736606123687,252.90736606123687
86737,-200.6268477400741,-200.3632977493627,263.54999071142515,263.54999071142515
86738,-200.61142098219025,-200.38358054673245,227.8404354578072,227.8404354578072
86739,-200.6234841571419,-200.3664597968053,257.0243603366009,257.0243603366009
86740,-200.6317535811457,-200.3305061836987,301.2473974469856,301.2473974469856
86741,-200.61623173276809,-200.34209846297196,274.13326979612407,274.13326979612407
86742,-200.62434168341755,-200.34094978177083,283.39190164672345,283.39190164672345
86743,-200.6194039945857,-200.3645787654088,254.82522917690176,254.82522917690176
86744,-200.6273308523893,-200.37530105944677,252.0297929425226,252.0297929425226
86745,-200.58962536540508,-200.37329924948116,216.32611592391982,216.32611592391982
86746,-200.64752581725344,-200.35196566603,295.5601512234409,295.5601512234409
86747,-200.60539722933845,-200.38282045804863,222.57677128982323,222.57677128982323
86748,-200.6387894477453,-200.3451572405785,293.6322071668087,293.6322071668087
86749,-200.63905583916736,-200.3702754430738,268.78039609354687,268.78039609354687
86750,-200.63641352234475,-200.3661213247241,270.29219762064827,270.29219762064827
86751,-200.65925147724744,-200.3554242726969,303.8272045505437,303.8272045505437
86752,-200.6163651860272,-200.3671300527241,249.23513330310243,249.23513330310243
86753,-200.60667290700604,-200.36337733451583,243.2955724902115,243.2955724902115
86754,-200.59924081217616,-200.3887298516065,210.5109605696498,210.5109605696498
86755,-200.60652185697649,-200.3633207794437,243.20107753277398,243.20107753277398
86756,-200.6190903602731,-200.3660229388749,253.0674213982138,253.0674213982138
86757,-200.6367660582514,-200.3847364928072,252.02956544418953,252.02956544418953
86758,-200.61839628736496,-200.36139114845616,257.00513890879506,257.00513890879506
86759,-200.63072891373452,-200.36290987615303,267.8190375814893,267.8190375814893
86760,-200.6502514740278,-200.38952287077825,260.7286032495608,260.7286032495608
86761,-200.62459536907275,-200.33729323263344,287.30213643930824,287.30213643930824
86762,-200.6260031658771,-200.3721234359067,253.8797299704072,253.8797299704072
86763,-200.60458058551524,-200.38536888968707,219.21169582816447,219.21169582816447
86764,-200.6407694214269,-200.3444081130765,296.36130835041286,296.36130835041286
86765,-200.61066104546592,-200.36365429764908,247.0067478168403,247.0067478168403
86766,-200.60342758625023,-200.3450473546073,258.38023164294555,258.38023164294555
86767,-200.6012630418977,-200.36601955201047,235.24348988723887,235.24348988723887
86768,-200.65435031087569,-200.3727297521461,281.62055872957126,281.62055872957126
86769,-200.6200958295965,-200.36584353206496,254.25229753153644,254.25229753153644
86770,-200.61870743709176,-200.3555815774592,263.1258596325665,263.1258596325665
86771,-200.6651075421469,-200.3781863634708,286.9211786760957,286.9211786760957
86772,-200.6264673494601,-200.38174355629792,244.72379316219417,244.72379316219417
86773,-200.6168534439415,-200.3840672361208,232.7862078206806,232.7862078206806
86774,-200.6304475422296,-200.35665126952557,273.7962727040326,273.7962727040326
86775,-200.59088741279243,-200.3518589527095,239.02846008292045,239.02846008292045
86776,-200.62326046004188,-200.34243229412016,280.82816592171866,280.82816592171866
86777,-200.60138634369844,-200.33995413973537,261.4322039630679,261.4322039630679
86778,-200.64798755345504,-200.3426563134389,305.3312400161303,305.3312400161303
86779,-200.6380915405091,-200.34812109258644,289.9704479226557,289.9704479226557
86780,-200.6119042622589,-200.3560513677088,255.8528945500882,255.8528945500882
86781,-200.62644961189957,-200.3490118426988,277.43776920078744,277.43776920078744
86782,-200.5813320456357,-200.3779218160941,203.41022954158916,203.41022954158916
86783,-200.6526606141457,-200.37787803953995,274.7825746057515,274.7825746057515
86784,-200.6269553278177,-200.38173119529267,245.22413252503839,245.22413252503839
86785,-200.5987098935674,-200.34877677555264,249.93311801475215,249.93311801475215
86786,-200.6630542015968,-200.40440248569095,258.6517159058417,258.6517159058417
86787,-200.6420034078392,-200.3720385457567,269.96486208250303,269.96486208250303
86788,-200.61711373930677,-200.36305603244037,254.05770686640494,254.05770686640494
86789,-200.63959360033212,-200.36821360190987,271.3799984222476,271.3799984222476
86790,-200.61582919471817,-200.36783469039523,247.99450432294634,247.99450432294634
86791,-200.6212706859473,-200.34175927489224,279.5114110550685,279.5114110550685
86792,-200.621441403382,-200.35021402887295,271.22737450903855,271.22737450903855
86793,-200.62815688591644,-200.36672387683348,261.43300908296396,261.43300908296396
86794,-200.61060154894795,-200.34822371482585,262.37783412210547,262.37783412210547
86795,-200.60535813888416,-200.37426906279867,231.0890760854818,231.0890760854818
86796,-200.62543997567064,-200.37747806939743,247.96190627321835,247.96190627321835
86797,-200.60991236387247,-200.3680264790811,241.88588479137252,241.88588479137252
86798,-200.61255037473967,-200.35762597986871,254.92439487095453,254.92439487095453
86799,-200.6218331238411,-200.3619080495546,259.9250742865138,259.9250742865138
86800,-200.6384675222331,-200.34827803226412,290.18948996898075,290.18948996898075
86801,-200.61419469087377,-200.39267834965784,221.51634121593133,221.51634121593133
86802,-200.6281761674357,-200.33689387238792,291.2822950477789,291.2822950477789
86803,-200.62276330372003,-200.36618323573617,256.5800679838617,256.5800679838617
86804,-200.64747385482588,-200.36055567244696,286.918182378912,286.918182378912
86805,-200.64237589886463,-200.3898000734123,252.5758254523396,252.5758254523396
86806,-200.64639339342392,-200.3753077138385,271.0856795854113,271.0856795854113
86807,-200.60316374820175,-200.37189419390376,231.26955429799523,231.26955429799523
86808,-200.5859623519713,-200.3289480394104,257.0143125608979,257.0143125608979
86809,-200.6317878853058,-200.38444454691503,247.3433383907775,247.3433383907775
86810,-200.6169176087426,-200.3895342633814,227.3833453612042,227.3833453612042
86811,-200.60645714941808,-200.37192086498777,234.5362844303054,234.5362844303054
