n_carbon,angle,cutoff,model,jastrow,experiment,steps,E,E_std
6,90,7.0,new_sparse,none,cutoff,16800,-230.78320640951398,0.5273549933182565
6,90,7.0,new_sparse,none,cutoff,16900,-230.78310602933303,0.5241770697267432
6,90,7.0,new_sparse,none,cutoff,17000,-230.7830533721811,0.610983963075437
6,90,7.0,new_sparse,none,cutoff,17100,-230.78304735913696,0.5485428806982542
6,90,7.0,new_sparse,none,cutoff,17200,-230.78336093915894,0.569735221172634
6,90,7.0,new_sparse,none,cutoff,17300,-230.7834156523093,0.531349767195551
6,90,7.0,new_sparse,none,cutoff,17400,-230.7835052717258,0.6072594774396796
6,90,7.0,new_sparse,none,cutoff,17500,-230.78351689091937,0.5421654534967322
6,90,7.0,new_sparse,none,cutoff,17600,-230.7835030451385,0.5611752648102609
6,90,7.0,new_sparse,none,cutoff,17700,-230.7833007353273,0.5158861106947848
6,90,7.0,new_sparse,none,cutoff,17800,-230.7832609770883,0.5188382111097637
6,90,7.0,new_sparse,none,cutoff,17900,-230.78329985177984,0.5601089690860949
6,90,7.0,new_sparse,none,cutoff,18000,-230.78327918477373,0.49931139695016963
6,90,7.0,new_sparse,none,cutoff,18100,-230.78321484511673,0.5808289364764565
6,90,7.0,new_sparse,none,cutoff,18200,-230.78319886798602,0.5719669978869589
6,90,7.0,new_sparse,none,cutoff,18300,-230.78313152087986,0.5212164082025227
6,90,7.0,new_sparse,none,cutoff,18400,-230.78312419936887,0.5508253903765428
6,90,7.0,new_sparse,none,cutoff,18500,-230.78338165562212,0.5228325928512373
6,90,7.0,new_sparse,none,cutoff,18600,-230.78357223063492,0.6275307081247631
6,90,7.0,new_sparse,none,cutoff,18700,-230.7836914553944,0.568408583339892
6,90,7.0,new_sparse,none,cutoff,18800,-230.78375975725368,0.5379615818199358
6,90,7.0,new_sparse,none,cutoff,18900,-230.78407696046284,0.5434341352236899
6,90,7.0,new_sparse,none,cutoff,19000,-230.78405433561736,0.531778125386489
6,90,7.0,new_sparse,none,cutoff,19100,-230.78418030848124,0.535870937924636
6,90,7.0,new_sparse,none,cutoff,19200,-230.78427328713516,0.5810316503047943
6,90,7.0,new_sparse,none,cutoff,19300,-230.78435961363573,0.5543969461792394
6,90,7.0,new_sparse,none,cutoff,19400,-230.78441234352326,0.5258799163918746
6,90,7.0,new_sparse,none,cutoff,19500,-230.78457093023093,0.5432814343979484
6,90,7.0,new_sparse,none,cutoff,19600,-230.78463565583547,0.5626052508228704
6,90,7.0,new_sparse,none,cutoff,19700,-230.78485246981396,0.5692468238504309
6,90,7.0,new_sparse,none,cutoff,19800,-230.78501590289216,0.5259316077357844
6,90,7.0,new_sparse,none,cutoff,19900,-230.7852197679687,0.5268326417395943
6,90,7.0,new_sparse,none,cutoff,20000,-230.7854619511987,0.5493088050892478
6,90,7.0,new_sparse,none,cutoff,20100,-230.78576829735448,0.5158048130963978
6,90,7.0,new_sparse,none,cutoff,20200,-230.78582310152152,0.5059662963214674
6,90,7.0,new_sparse,none,cutoff,20300,-230.78610986210046,0.5252623746269628
6,90,7.0,new_sparse,none,cutoff,20400,-230.78610038590026,0.5228175520896912
6,90,7.0,new_sparse,none,cutoff,20500,-230.7859782113172,0.504163782847555
6,90,7.0,new_sparse,none,cutoff,20600,-230.786043571436,0.5213520464144255
6,90,7.0,new_sparse,none,cutoff,20700,-230.78587535093266,0.502920632299624
6,90,7.0,new_sparse,none,cutoff,20800,-230.7860690535879,0.5365432469468367
6,90,7.0,new_sparse,none,cutoff,20900,-230.78607203606234,0.5229602958026686
6,90,7.0,new_sparse,none,cutoff,21000,-230.78588647119696,0.5393161569771013
6,90,7.0,new_sparse,none,cutoff,21100,-230.78608473922796,0.563981051507749
6,90,7.0,new_sparse,none,cutoff,21200,-230.7861268159777,0.48860247825321396
6,90,7.0,new_sparse,none,cutoff,21300,-230.78622307808982,0.509969352107299
6,90,7.0,new_sparse,none,cutoff,21400,-230.78619106043024,0.5351423401581613
6,90,7.0,new_sparse,none,cutoff,21500,-230.78632014578363,0.49829263279312536
6,90,7.0,new_sparse,none,cutoff,21600,-230.7862146491021,0.5638331723840613
6,90,7.0,new_sparse,none,cutoff,21700,-230.78616279918486,0.49998693246590464
6,90,7.0,new_sparse,none,cutoff,21800,-230.78636546576854,0.48451903305555644
6,90,7.0,new_sparse,none,cutoff,21900,-230.78640924370129,0.5023660722531771
6,90,7.0,new_sparse,none,cutoff,22000,-230.7865371171431,0.5266592392795965
6,90,7.0,new_sparse,none,cutoff,22100,-230.78656085030448,0.48450082540512085
6,90,7.0,new_sparse,none,cutoff,22200,-230.78652306126003,0.4961471385077426
6,90,7.0,new_sparse,none,cutoff,22300,-230.7863359903745,0.53116984273258
6,90,7.0,new_sparse,none,cutoff,22400,-230.78626916801616,0.5236407988949826
6,90,7.0,new_sparse,none,cutoff,22500,-230.7861858176296,0.5680603682994843
6,90,7.0,new_sparse,none,cutoff,22600,-230.78611888802732,0.5430458940957722
6,90,7.0,new_sparse,none,cutoff,22700,-230.78643576818368,0.4868875020428708
6,90,7.0,new_sparse,none,cutoff,22800,-230.78649300312784,0.5017127661328566
6,90,7.0,new_sparse,none,cutoff,22900,-230.78655432713276,0.4975328727772361
6,90,7.0,new_sparse,none,cutoff,23000,-230.7867027433782,0.4769365348313984
6,90,7.0,new_sparse,none,cutoff,23100,-230.78674536107692,0.5604975898014871
6,90,7.0,new_sparse,none,cutoff,23200,-230.78656899892735,0.5532619121827578
6,90,7.0,new_sparse,none,cutoff,23300,-230.78645441131022,0.5591869024853957
6,90,7.0,new_sparse,none,cutoff,23400,-230.7865431349281,0.4937264605572349
6,90,7.0,new_sparse,none,cutoff,23500,-230.7863381752106,0.5131193415114754
6,90,7.0,new_sparse,none,cutoff,23600,-230.7864139621623,0.4973922371864319
6,90,7.0,new_sparse,none,cutoff,23700,-230.78643558273023,0.49839652525751216
6,90,7.0,new_sparse,none,cutoff,23800,-230.78629447197875,0.5514265251787085
6,90,7.0,new_sparse,none,cutoff,23900,-230.78637653177847,0.5128102114326075
6,90,7.0,new_sparse,none,cutoff,24000,-230.78653451068075,0.9807626495235845
6,90,7.0,new_sparse,none,cutoff,24100,-230.78658682018172,0.5084249283138075
6,90,7.0,new_sparse,none,cutoff,24200,-230.7864133433428,0.49047380685806274
6,90,7.0,new_sparse,none,cutoff,24300,-230.78638609106895,0.5159256724934829
6,90,7.0,new_sparse,none,cutoff,24400,-230.7863644770646,0.49687284701748896
6,90,7.0,new_sparse,none,cutoff,24500,-230.78641837107506,0.5072438434550637
6,90,7.0,new_sparse,none,cutoff,24600,-230.7863001135988,0.6070282035752347
6,90,7.0,new_sparse,none,cutoff,24700,-230.7863798154276,0.4810850494786313
6,90,7.0,new_sparse,none,cutoff,24800,-230.7866079133959,0.5242659151554108
6,90,7.0,new_sparse,none,cutoff,24900,-230.78647929913257,0.49012669920921326
6,90,7.0,new_sparse,none,cutoff,25000,-230.7865138583362,0.4790129049828178
6,90,7.0,new_sparse,none,cutoff,25100,-230.78642243541793,0.49423596890349136
6,90,7.0,new_sparse,none,cutoff,25200,-230.7864516511554,0.5064315372391751
6,90,7.0,new_sparse,none,cutoff,25300,-230.7864341450293,0.5090434551239014
6,90,7.0,new_sparse,none,cutoff,25400,-230.7864260911052,0.47800244469391673
6,90,7.0,new_sparse,none,cutoff,25500,-230.7864004741388,0.48394566931222616
6,90,7.0,new_sparse,none,cutoff,25600,-230.78644993574548,0.49069742936837046
6,90,7.0,new_sparse,none,cutoff,25700,-230.78655658826517,0.5249102350912596
6,90,7.0,new_sparse,none,cutoff,25800,-230.7866651882723,0.49680641450380025
6,90,7.0,new_sparse,none,cutoff,25900,-230.78691807017617,0.5180105159157201
6,90,7.0,new_sparse,none,cutoff,26000,-230.78706583334866,0.49925570738943
6,90,7.0,new_sparse,none,cutoff,26100,-230.787170487277,0.48961992326535675
6,90,7.0,new_sparse,none,cutoff,26200,-230.78725146951842,0.4758971694268678
6,90,7.0,new_sparse,none,cutoff,26300,-230.78721450978955,0.5332039249570746
6,90,7.0,new_sparse,none,cutoff,26400,-230.78717992514947,0.531724076522024
6,90,7.0,new_sparse,none,cutoff,26500,-230.78715092798961,0.501109818094655
6,90,7.0,new_sparse,none,cutoff,26600,-230.78712139256285,0.5132607049063632
6,90,7.0,new_sparse,none,cutoff,26700,-230.787277470014,0.4913835149062307
6,90,7.0,new_sparse,none,cutoff,26800,-230.78735252742172,0.4979462843192251
6,90,7.0,new_sparse,none,cutoff,26900,-230.7875694792963,0.4761582675733064
6,90,7.0,new_sparse,none,cutoff,27000,-230.7875947886181,0.47407804978521245
6,90,7.0,new_sparse,none,cutoff,27100,-230.78772274115963,0.48478687593811437
6,90,7.0,new_sparse,none,cutoff,27200,-230.78773801728633,0.5178538184416922
6,90,7.0,new_sparse,none,cutoff,27300,-230.78782312501838,0.4765908686738265
6,90,7.0,new_sparse,none,cutoff,27400,-230.78778040480097,0.5163223884607616
6,90,7.0,new_sparse,none,cutoff,27500,-230.78776415373775,0.4965447893268184
6,90,7.0,new_sparse,none,cutoff,27600,-230.78774011082274,0.5780218635734758
6,90,7.0,new_sparse,none,cutoff,27700,-230.78779491371532,0.48125950129408585
6,90,7.0,new_sparse,none,cutoff,27800,-230.7879120712966,0.47787062902199595
6,90,7.0,new_sparse,none,cutoff,27900,-230.78793165574575,0.5107612186356595
6,90,7.0,new_sparse,none,cutoff,28000,-230.78795251243048,0.5563962710531134
6,90,7.0,new_sparse,none,cutoff,28100,-230.78798637279937,0.47223764657974243
6,90,7.0,new_sparse,none,cutoff,28200,-230.78804311072926,0.4917147253689013
6,90,7.0,new_sparse,none,cutoff,28300,-230.78816286366592,0.48721087763183996
6,90,7.0,new_sparse,none,cutoff,28400,-230.78813167445304,0.4804170602246335
6,90,7.0,new_sparse,none,cutoff,28500,-230.78816408358924,0.4794071708854876
6,90,7.0,new_sparse,none,cutoff,28600,-230.78825147122348,0.5447882398178703
6,90,7.0,new_sparse,none,cutoff,28700,-230.78836676727616,0.48693794639487015
6,90,7.0,new_sparse,none,cutoff,28800,-230.78838166606425,0.5903764978835457
6,90,7.0,new_sparse,none,cutoff,28900,-230.78836598716322,0.4949512089553632
6,90,7.0,new_sparse,none,cutoff,29000,-230.78835869254718,0.5061161251444566
6,90,7.0,new_sparse,none,cutoff,29100,-230.7883527867588,0.4716686010360718
6,90,7.0,new_sparse,none,cutoff,29200,-230.7883709053998,0.5416463738993594
6,90,7.0,new_sparse,none,cutoff,29300,-230.78856663218457,0.5702182603509802
6,90,7.0,new_sparse,none,cutoff,29400,-230.7887401489051,0.473198790299265
6,90,7.0,new_sparse,none,cutoff,29500,-230.7887216191401,0.4671831429004669
6,90,7.0,new_sparse,none,cutoff,29600,-230.78876622269553,0.5147325145570856
6,90,7.0,new_sparse,none,cutoff,29700,-230.7888657592638,0.49364117258473444
6,90,7.0,new_sparse,none,cutoff,29800,-230.78881421542386,0.49121064731949254
6,90,7.0,new_sparse,none,cutoff,29900,-230.7886937863301,0.6699507048255519
6,90,7.0,new_sparse,none,cutoff,30000,-230.78863287647206,0.49556592734236465
6,90,7.0,new_sparse,none,cutoff,30100,-230.78855061152632,0.5840839147567749
6,90,7.0,new_sparse,none,cutoff,30200,-230.78850467203986,0.47420104710679306
6,90,7.0,new_sparse,none,cutoff,30300,-230.78853774441393,0.45933809249024643
6,90,7.0,new_sparse,none,cutoff,30400,-230.7886529256306,0.46118795087462977
6,90,7.0,new_sparse,none,cutoff,30500,-230.78885296588314,0.48240578017736735
6,90,7.0,new_sparse,none,cutoff,30600,-230.7889483070776,0.5009555769594092
6,90,7.0,new_sparse,none,cutoff,30700,-230.78905027917025,0.4963668710307071
6,90,7.0,new_sparse,none,cutoff,30800,-230.78912691743662,0.4873399342361249
6,90,7.0,new_sparse,none,cutoff,30900,-230.78914072120259,0.5293550585445604
6,90,7.0,new_sparse,none,cutoff,31000,-230.78923794550678,0.553017479808707
6,90,7.0,new_sparse,none,cutoff,31100,-230.78920351815276,0.4632453181241688
6,90,7.0,new_sparse,none,cutoff,31200,-230.78928811603865,0.492622257847535
6,90,7.0,new_sparse,none,cutoff,31300,-230.78932996152867,0.4780256418805373
6,90,7.0,new_sparse,none,cutoff,31400,-230.78941086457172,0.47698299351491424
6,90,7.0,new_sparse,none,cutoff,31500,-230.78935719992324,0.5177697555014962
6,90,7.0,new_sparse,none,cutoff,31600,-230.7894315883809,0.4887290816558035
6,90,7.0,new_sparse,none,cutoff,31700,-230.78937888824848,0.5737393968983701
6,90,7.0,new_sparse,none,cutoff,31800,-230.78929833957486,0.4717061645106265
6,90,7.0,new_sparse,none,cutoff,31900,-230.78926857375782,0.47914805067212957
6,90,7.0,new_sparse,none,cutoff,32000,-230.78930246523572,0.477786090813185
6,90,7.0,new_sparse,none,cutoff,32100,-230.78929190489174,0.47586455470637273
6,90,7.0,new_sparse,none,cutoff,32200,-230.78937076439334,0.5308816934886732
6,90,7.0,new_sparse,none,cutoff,32300,-230.78954079371545,0.4660943495599847
6,90,7.0,new_sparse,none,cutoff,32400,-230.7895055702551,0.46130817030605514
6,90,7.0,new_sparse,none,cutoff,32500,-230.78950233340865,0.4766549703321959
6,90,7.0,new_sparse,none,cutoff,32600,-230.78950166339598,0.48161386031853526
6,90,7.0,new_sparse,none,cutoff,32700,-230.78946888301624,0.5174847339328966
6,90,7.0,new_sparse,none,cutoff,32800,-230.7895200120186,0.46791894341769974
6,90,7.0,new_sparse,none,cutoff,32900,-230.78952495118253,0.4669467806816101
6,90,7.0,new_sparse,none,cutoff,33000,-230.78946844851347,0.5002477937623074
6,90,7.0,new_sparse,none,cutoff,33100,-230.78959299508648,0.453774714156201
6,90,7.0,new_sparse,none,cutoff,33200,-230.78968340403145,0.4829765338646738
6,90,7.0,new_sparse,none,cutoff,33300,-230.78978166945475,0.4933772824312511
6,90,7.0,new_sparse,none,cutoff,33400,-230.789899968393,0.46499995651998016
6,90,7.0,new_sparse,none,cutoff,33500,-230.78998949770062,0.48585165488092524
6,90,7.0,new_sparse,none,cutoff,33600,-230.7900304352704,0.47452906087825175
6,90,7.0,new_sparse,none,cutoff,33700,-230.78997995198188,0.47642776213194193
6,90,7.0,new_sparse,none,cutoff,33800,-230.7899573108446,0.4807786408223604
6,90,7.0,new_sparse,none,cutoff,33900,-230.7898669925785,0.49192250245495844
6,90,7.0,new_sparse,none,cutoff,34000,-230.78986763237913,0.5170725003669137
6,90,7.0,new_sparse,none,cutoff,34100,-230.78983251126428,0.5300709589531547
6,90,7.0,new_sparse,none,cutoff,34200,-230.78987617390757,0.47052547492479024
6,90,7.0,new_sparse,none,cutoff,34300,-230.79001510565678,0.4810064246779994
6,90,7.0,new_sparse,none,cutoff,34400,-230.78996982881347,0.4771147056629783
6,90,7.0,new_sparse,none,cutoff,34500,-230.79010609628628,0.4935296915079418
6,90,7.0,new_sparse,none,cutoff,34600,-230.79018543226763,0.5175792935647463
6,90,7.0,new_sparse,none,cutoff,34700,-230.7901679803923,0.5287905398168062
6,90,7.0,new_sparse,none,cutoff,34800,-230.79021193129023,0.459190917642493
6,90,7.0,new_sparse,none,cutoff,34900,-230.790241381346,0.53097602254466
6,90,7.0,new_sparse,none,cutoff,35000,-230.7902816390212,0.47761030887302597
6,90,7.0,new_sparse,none,cutoff,35100,-230.79028350080347,0.4834613800048828
6,90,7.0,new_sparse,none,cutoff,35200,-230.79031550364996,0.5090801511940203
6,90,7.0,new_sparse,none,cutoff,35300,-230.79042516008553,0.48851608916332845
6,90,7.0,new_sparse,none,cutoff,35400,-230.79037249103106,0.4894193065793891
6,90,7.0,new_sparse,none,cutoff,35500,-230.7904512537325,0.4650526689855676
6,90,7.0,new_sparse,none,cutoff,35600,-230.79048275741633,0.4985162286381972
6,90,7.0,new_sparse,none,cutoff,35700,-230.79041350075317,0.531156135232825
6,90,7.0,new_sparse,none,cutoff,35800,-230.79039361437384,0.5462265187188199
6,90,7.0,new_sparse,none,cutoff,35900,-230.7903437578435,0.4646848000978169
6,90,7.0,new_sparse,none,cutoff,36000,-230.79046163617693,0.49676073068066645
6,90,7.0,new_sparse,none,cutoff,36100,-230.79045993208115,0.5294783648691679
6,90,7.0,new_sparse,none,cutoff,36200,-230.79041150739528,0.459785847287429
6,90,7.0,new_sparse,none,cutoff,36300,-230.79043180052457,0.4926019687401621
6,90,7.0,new_sparse,none,cutoff,36400,-230.7905126024558,0.466188708418294
6,90,7.0,new_sparse,none,cutoff,36500,-230.79048182627804,0.5032109131938532
6,90,7.0,new_sparse,none,cutoff,36600,-230.79049928855588,0.46870580629298564
6,90,7.0,new_sparse,none,cutoff,36700,-230.79050630462208,0.48192059523180913
6,90,7.0,new_sparse,none,cutoff,36800,-230.79051722913852,0.46816471062208476
6,90,7.0,new_sparse,none,cutoff,36900,-230.790532799152,0.4856818177198109
6,90,7.0,new_sparse,none,cutoff,37000,-230.79064352183747,0.4719204573254836
6,90,7.0,new_sparse,none,cutoff,37100,-230.79068305866602,0.4609149992465973
6,90,7.0,new_sparse,none,cutoff,37200,-230.7906701814367,0.4900571405887604
6,90,7.0,new_sparse,none,cutoff,37300,-230.79065425286487,0.46367139722171585
6,90,7.0,new_sparse,none,cutoff,37400,-230.7906316500581,0.45875992743592514
6,90,7.0,new_sparse,none,cutoff,37500,-230.7907214365071,0.4575898804162678
6,90,7.0,new_sparse,none,cutoff,37600,-230.79072947580175,0.4887259022185677
6,90,7.0,new_sparse,none,cutoff,37700,-230.79078022191962,0.5121830858682331
6,90,7.0,new_sparse,none,cutoff,37800,-230.79080487425549,0.5232908490457033
6,90,7.0,new_sparse,none,cutoff,37900,-230.79082591735818,0.4634438235508768
6,90,7.0,new_sparse,none,cutoff,38000,-230.7907895922983,1.0757619817005961
6,90,7.0,new_sparse,none,cutoff,38100,-230.79063705081668,0.48230114892909404
6,90,7.0,new_sparse,none,cutoff,38200,-230.79069460655933,0.5668773102132898
6,90,7.0,new_sparse,none,cutoff,38300,-230.7906947504219,0.46311754458828974
6,90,7.0,new_sparse,none,cutoff,38400,-230.79064556644033,0.5008811856570997
6,90,7.0,new_sparse,none,cutoff,38500,-230.79067640558094,0.46760373837069463
6,90,7.0,new_sparse,none,cutoff,38600,-230.7907586927006,0.4886647949093266
6,90,7.0,new_sparse,none,cutoff,38700,-230.79086200985182,0.4952488086725536
6,90,7.0,new_sparse,none,cutoff,38800,-230.79085609430393,0.45833376677412735
6,90,7.0,new_sparse,none,cutoff,38900,-230.7909416347774,0.46912421521387604
6,90,7.0,new_sparse,none,cutoff,39000,-230.79095411054206,0.4718005751308642
6,90,7.0,new_sparse,none,cutoff,39100,-230.79100506490104,0.4657284648794877
6,90,7.0,new_sparse,none,cutoff,39200,-230.7910145942409,0.4574955058725257
6,90,7.0,new_sparse,none,cutoff,39300,-230.79107745050342,0.49747579662423386
6,90,7.0,new_sparse,none,cutoff,39400,-230.7910715024419,0.511867631422846
6,90,7.0,new_sparse,none,cutoff,39500,-230.79104192307105,0.47669645673350286
6,90,7.0,new_sparse,none,cutoff,39600,-230.7910566422534,0.4634999177957836
6,90,7.0,new_sparse,none,cutoff,39700,-230.79122535549678,0.47779008118729843
6,90,7.0,new_sparse,none,cutoff,39800,-230.79128999015245,0.5099744169335616
6,90,7.0,new_sparse,none,cutoff,39900,-230.79131732944566,0.515840503730272
6,90,7.0,new_sparse,none,cutoff,40000,-230.79132339296478,0.5067900607460424
6,90,7.0,new_sparse,none,cutoff,40100,-230.79135495440292,0.45359080245620326
6,90,7.0,new_sparse,none,cutoff,40200,-230.79142116083094,0.4707274280096355
6,90,7.0,new_sparse,none,cutoff,40300,-230.79143061106643,0.49632700650315537
6,90,7.0,new_sparse,none,cutoff,40400,-230.79145443919285,0.4752054559557061
6,90,7.0,new_sparse,none,cutoff,40500,-230.7915525024662,0.4524930276368794
6,90,7.0,new_sparse,none,cutoff,40600,-230.7915153739203,0.45582612250980575
6,90,7.0,new_sparse,none,cutoff,40700,-230.7915308447542,0.44567531974692093
6,90,7.0,new_sparse,none,cutoff,40800,-230.7916479717975,0.4712810547728288
6,90,7.0,new_sparse,none,cutoff,40900,-230.79166212904497,0.4676298530478227
6,90,7.0,new_sparse,none,cutoff,41000,-230.79167914175525,0.494099580927899
6,90,7.0,new_sparse,none,cutoff,41100,-230.79166864663014,0.4617042541503906
6,90,7.0,new_sparse,none,cutoff,41200,-230.79158529864455,0.497050951970251
6,90,7.0,new_sparse,none,cutoff,41300,-230.7916878580987,0.4782845738687013
6,90,7.0,new_sparse,none,cutoff,41400,-230.79179037075693,0.4863648053846861
6,90,7.0,new_sparse,none,cutoff,41500,-230.79178693864756,0.5056604664576682
6,90,7.0,new_sparse,none,cutoff,41600,-230.7918195150212,0.4744685166760495
6,90,7.0,new_sparse,none,cutoff,41700,-230.79183798349018,0.5335629598090523
6,90,7.0,new_sparse,none,cutoff,41800,-230.79195320173926,0.47560811983911616
6,90,7.0,new_sparse,none,cutoff,41900,-230.79197883598206,0.438641966957795
6,90,7.0,new_sparse,none,cutoff,42000,-230.79197635306846,0.5351960062980652
6,90,7.0,new_sparse,none,cutoff,42100,-230.79212848355752,0.45134368382002177
6,90,7.0,new_sparse,none,cutoff,42200,-230.79210002266586,0.4901211434289029
6,90,7.0,new_sparse,none,cutoff,42300,-230.79221475429608,0.4741483832660474
6,90,7.0,new_sparse,none,cutoff,42400,-230.79226297924552,0.4863882911832709
6,90,7.0,new_sparse,none,cutoff,42500,-230.7922972740603,0.4566443201742674
6,90,7.0,new_sparse,none,cutoff,42600,-230.79229358793395,0.4823032727367
6,90,7.0,new_sparse,none,cutoff,42700,-230.79238166897443,0.4573504971830468
6,90,7.0,new_sparse,none,cutoff,42800,-230.79240930517565,0.4541948171038377
6,90,7.0,new_sparse,none,cutoff,42900,-230.79240000990836,0.4928629680683738
6,90,7.0,new_sparse,none,cutoff,43000,-230.792318896432,0.46283437546930817
6,90,7.0,new_sparse,none,cutoff,43100,-230.7922538560752,0.4690642403928857
6,90,7.0,new_sparse,none,cutoff,43200,-230.7923022464066,0.465161405111614
6,90,7.0,new_sparse,none,cutoff,43300,-230.79236777903742,0.4499791766467847
6,90,7.0,new_sparse,none,cutoff,43400,-230.79231099891442,0.4972387034642069
6,90,7.0,new_sparse,none,cutoff,43500,-230.79235313550353,0.4797930388074172
6,90,7.0,new_sparse,none,cutoff,43600,-230.79242670785285,0.4644627116228405
6,90,7.0,new_sparse,none,cutoff,43700,-230.79241259524036,0.4856762352742647
6,90,7.0,new_sparse,none,cutoff,43800,-230.79236737900388,0.44937133318499517
6,90,7.0,new_sparse,none,cutoff,43900,-230.79246263457628,0.45275127417162847
6,90,7.0,new_sparse,none,cutoff,44000,-230.79245847045297,0.4670397623589164
6,90,7.0,new_sparse,none,cutoff,44100,-230.7924914782668,0.4490171592486532
6,90,7.0,new_sparse,none,cutoff,44200,-230.79251468233255,0.5019818513016951
6,90,7.0,new_sparse,none,cutoff,44300,-230.79251446227624,0.4636031310809286
6,90,7.0,new_sparse,none,cutoff,44400,-230.79258227003987,0.5105966941306466
6,90,7.0,new_sparse,none,cutoff,44500,-230.7926005083913,0.45838361821676554
6,90,7.0,new_sparse,none,cutoff,44600,-230.7925944866426,0.48688077612927083
6,90,7.0,new_sparse,none,cutoff,44700,-230.79250511049068,0.4761280762521844
6,90,7.0,new_sparse,none,cutoff,44800,-230.79248593413453,0.4954072738948621
6,90,7.0,new_sparse,none,cutoff,44900,-230.7924544282344,0.46260018881998566
6,90,7.0,new_sparse,none,cutoff,45000,-230.79237631886812,0.47018125025849594
6,90,7.0,new_sparse,none,cutoff,45100,-230.79244118741153,0.5291227431673753
6,90,7.0,new_sparse,none,cutoff,45200,-230.79244255245163,0.4419913182133122
6,90,7.0,new_sparse,none,cutoff,45300,-230.79242182245457,0.4448503459754743
6,90,7.0,new_sparse,none,cutoff,45400,-230.79242459569497,0.46379668932212026
6,90,7.0,new_sparse,none,cutoff,45500,-230.79242088763365,0.49149729860456365
6,90,7.0,new_sparse,none,cutoff,45600,-230.79246173200676,0.47677766492492274
6,90,7.0,new_sparse,none,cutoff,45700,-230.79249573276712,0.4966591173096707
6,90,7.0,new_sparse,none,cutoff,45800,-230.79258885676413,0.47447644879943446
6,90,7.0,new_sparse,none,cutoff,45900,-230.79257259725162,0.5251973161571905
6,90,7.0,new_sparse,none,cutoff,46000,-230.79256556334312,0.47120593409789235
6,90,7.0,new_sparse,none,cutoff,46100,-230.79262281544422,0.5702964930157912
6,90,7.0,new_sparse,none,cutoff,46200,-230.79265562528016,0.43362244806791606
6,90,7.0,new_sparse,none,cutoff,46300,-230.79265732902977,0.4870953779471548
6,90,7.0,new_sparse,none,cutoff,46400,-230.792601241999,0.4580401684108533
6,90,7.0,new_sparse,none,cutoff,46500,-230.7926637322878,0.4455444153986479
6,90,7.0,new_sparse,none,cutoff,46600,-230.79274286250964,0.5098249582867873
6,90,7.0,new_sparse,none,cutoff,46700,-230.79277915292573,0.4851450841677816
6,90,7.0,new_sparse,none,cutoff,46800,-230.79278135412258,0.4570642113685608
6,90,7.0,new_sparse,none,cutoff,46900,-230.7927836722055,0.4671200592266886
6,90,7.0,new_sparse,none,cutoff,47000,-230.79278667372986,0.46785763847200496
6,90,7.0,new_sparse,none,cutoff,47100,-230.7927385166471,0.49093057764203923
6,90,7.0,new_sparse,none,cutoff,47200,-230.79275959969087,0.49578147812893514
6,90,7.0,new_sparse,none,cutoff,47300,-230.79277995046888,0.4751384368068294
6,90,7.0,new_sparse,none,cutoff,47400,-230.7927603954422,0.4458314729364295
6,90,7.0,new_sparse,none,cutoff,47500,-230.79267123578646,0.47181612566897746
6,90,7.0,new_sparse,none,cutoff,47600,-230.79265682179468,0.45448009277644913
6,90,7.0,new_sparse,none,cutoff,47700,-230.79270059409134,0.4775211497357017
6,90,7.0,new_sparse,none,cutoff,47800,-230.79272298449487,0.468656892839231
6,90,7.0,new_sparse,none,cutoff,47900,-230.79285065653838,0.45238283903975235
6,90,7.0,new_sparse,none,cutoff,48000,-230.79281178613314,0.49507795038976166
6,90,7.0,new_sparse,none,cutoff,48100,-230.79282337074486,0.48276461896143463
6,90,7.0,new_sparse,none,cutoff,48200,-230.7927983074965,0.44506667319097015
6,90,7.0,new_sparse,none,cutoff,48300,-230.7928137918788,0.4503365190405595
6,90,7.0,new_sparse,none,cutoff,48400,-230.79280797045453,0.4580350753508116
6,90,7.0,new_sparse,none,cutoff,48500,-230.7927799302958,0.4492232156427283
6,90,7.0,new_sparse,none,cutoff,48600,-230.79285198008188,0.4792727216293937
6,90,7.0,new_sparse,none,cutoff,48700,-230.79299052211752,0.4833386242389679
6,90,7.0,new_sparse,none,cutoff,48800,-230.79296099865923,0.4577776711238058
6,90,7.0,new_sparse,none,cutoff,48900,-230.79302848301444,0.45894803342066315
6,90,7.0,new_sparse,none,cutoff,49000,-230.79307230042056,0.516887355791895
6,90,7.0,new_sparse,none,cutoff,49100,-230.7930468820781,0.45085228430597407
6,90,7.0,new_sparse,none,cutoff,49200,-230.79301859594432,0.4578989650073804
6,90,7.0,new_sparse,none,cutoff,49300,-230.7930207819776,0.48573549954514755
6,90,7.0,new_sparse,none,cutoff,49400,-230.79303699492232,0.4808856923329203
6,90,7.0,new_sparse,none,cutoff,49500,-230.792991660739,0.5009578482100838
6,90,7.0,new_sparse,none,cutoff,49600,-230.7930359143909,0.489417785092404
6,90,7.0,new_sparse,none,cutoff,49700,-230.79312717398815,0.47320772472180817
6,90,7.0,new_sparse,none,cutoff,49800,-230.79317467529793,0.45755064173748616
6,90,7.0,new_sparse,none,cutoff,49900,-230.79322385236523,0.4443686212363996
8,0,3.0,new_sparse,none,cutoff,0,-285.9085327148438,27.08257484436035
